513458.28	5402681.54	294.75
513458.31	5402680.05	294.82
513458.35	5402678.55	294.93
513458.37	5402677.15	295.18
513458.41	5402675.68	295.02
513458.46	5402674.24	294.57
513458.5	5402671.08	295.57
513458.54	5402669.6	295.63
513458.57	5402668.12	295.6
513458.77	5402660.45	295
513458.8	5402658.95	295.31
513458.83	5402657.36	295.42
513458.88	5402655.81	294.84
513458.92	5402654.23	294.76
513458.96	5402652.75	294.79
513458.99	5402651.17	294.81
513460.41	5402650.2	294.93
513460.39	5402651.79	294.85
513460.37	5402653.38	294.77
513460.35	5402654.96	294.77
513460.33	5402656.55	294.66
513460.32	5402658.04	294.55
513460.28	5402659.72	294.84
513460.26	5402661.19	294.97
513460.24	5402662.77	295.05
513460.15	5402667.49	295.66
513460.14	5402668.98	295.59
513460.11	5402670.57	295.59
513460.04	5402676.97	295.08
513460.01	5402680.09	294.72
513459.99	5402681.69	294.64
513459.97	5402683.3	294.53
513459.95	5402684.9	294.46
513459.94	5402686.53	294.24
513459.92	5402688.14	294.1
513459.9	5402689.65	293.96
513459.89	5402691.17	293.72
513459.87	5402692.46	293.67
513459.87	5402693.66	293.5
513459.86	5402694.74	293.42
513459.85	5402695.49	293.4
513459.85	5402696.03	293.37
513459.85	5402696.48	293.26
513459.85	5402696.8	293.24
513459.86	5402697.02	293.18
513459.86	5402697.23	293.25
513459.87	5402697.45	293.23
513459.87	5402697.57	293.16
513459.88	5402697.68	293.16
513459.88	5402697.9	293.12
513459.89	5402698.01	293.1
513459.9	5402698.12	293.09
513459.9	5402698.22	293.1
513459.9	5402698.44	293.1
513459.91	5402698.55	293.07
513459.92	5402698.55	293.14
513459.92	5402698.66	293.1
513459.93	5402698.67	293.04
513459.94	5402698.77	293.11
513459.94	5402698.77	293.12
513459.95	5402698.78	293.02
513459.97	5402698.77	293.1
513459.98	5402698.57	293.05
513459.99	5402698.25	293.03
513460.01	5402697.59	293.18
513460.03	5402696.83	293.27
513460.05	5402695.86	293.31
513460.08	5402694.67	293.46
513460.11	5402693.37	293.58
513460.13	5402691.96	293.76
513460.17	5402690.56	293.85
513460.2	5402689.05	294.04
513460.22	5402687.65	294.19
513460.26	5402686.15	294.25
513460.29	5402684.75	294.46
513460.32	5402683.25	294.55
513460.35	5402681.86	294.65
513460.38	5402680.36	294.72
513460.42	5402678.88	294.73
513460.6	5402669.9	295.66
513460.76	5402663.82	294.94
513460.8	5402662.33	295.08
513460.84	5402660.77	294.67
513460.88	5402659.3	294.52
513460.92	5402657.71	294.65
513460.95	5402656.12	294.68
513460.99	5402654.54	294.68
513461.02	5402652.95	294.78
513461.06	5402651.47	294.83
513462.49	5402650.54	294.93
513462.47	5402652.13	294.89
513462.45	5402653.72	294.78
513462.43	5402655.3	294.74
513462.41	5402656.9	294.64
513462.39	5402658.49	294.59
513462.37	5402660.07	294.58
513462.35	5402661.56	294.46
513462.33	5402663.15	294.46
513462.29	5402664.7	295.1
513462.27	5402666.3	294.86
513462.25	5402667.89	294.88
513462.22	5402671.09	294.63
513462.03	5402685.25	294.42
513462.01	5402686.88	294.14
513462	5402688.49	294.03
513461.98	5402690	293.92
513461.97	5402691.52	293.72
513461.95	5402692.82	293.57
513461.94	5402694.12	293.47
513461.93	5402695.09	293.4
513461.93	5402695.84	293.38
513461.93	5402696.39	293.27
513461.93	5402696.83	293.26
513461.93	5402697.15	293.25
513461.93	5402697.37	293.18
513461.94	5402697.58	293.24
513461.95	5402697.7	293.14
513461.95	5402697.92	293.15
513461.95	5402698.02	293.21
513461.96	5402698.24	293.17
513461.96	5402698.35	293.17
513461.97	5402698.56	293.19
513461.97	5402698.67	293.17
513461.98	5402698.67	293.16
513461.98	5402698.89	293.14
513461.99	5402699	293.1
513462	5402699	293.17
513462	5402699.11	293.12
513462.01	5402699.1	293.22
513462.02	5402699.11	293.17
513462.03	5402699.11	293.19
513462.04	5402699.12	293.12
513462.05	5402698.9	293.19
513462.07	5402698.58	293.18
513462.09	5402697.94	293.14
513462.1	5402697.17	293.28
513462.13	5402696.21	293.32
513462.16	5402695.02	293.42
513462.18	5402693.72	293.56
513462.21	5402692.32	293.67
513462.24	5402690.91	293.81
513462.27	5402689.51	293.97
513462.3	5402688	294.08
513462.33	5402686.49	294.29
513462.36	5402685.08	294.53
513462.67	5402671.79	294.75
513462.74	5402668.82	294.84
513462.77	5402667.23	294.86
513462.81	5402665.76	294.73
513462.86	5402664.19	294.44
513462.89	5402662.71	294.51
513462.93	5402661.12	294.54
513462.96	5402659.54	294.53
513463	5402657.95	294.62
513463.03	5402656.36	294.64
513463.06	5402654.88	294.76
513463.1	5402653.29	294.77
513463.14	5402651.71	294.84
513463.17	5402650.22	294.98
513464.57	5402650.95	294.96
513464.55	5402652.43	294.88
513464.53	5402654.02	294.8
513464.51	5402655.61	294.8
513464.49	5402657.2	294.67
513464.47	5402658.79	294.54
513464.45	5402660.28	294.55
513464.43	5402661.98	294.45
513464.41	5402663.46	294.36
513464.39	5402665.05	294.37
513464.37	5402666.65	294.26
513464.35	5402668.23	294.45
513464.29	5402671.28	294.81
513464.27	5402672.85	294.97
513464.24	5402674.44	295.06
513464.08	5402687.14	294.61
513464.06	5402690.3	293.93
513464.05	5402691.83	293.66
513464.03	5402693.23	293.61
513464.02	5402694.43	293.42
513464.01	5402695.4	293.38
513464.01	5402696.15	293.32
513464.01	5402696.8	293.28
513464.01	5402697.12	293.3
513464.01	5402697.45	293.23
513464.02	5402697.67	293.22
513464.02	5402697.88	293.23
513464.03	5402698	293.17
513464.03	5402698.2	293.27
513464.03	5402698.32	293.21
513464.04	5402698.53	293.26
513464.04	5402698.64	293.24
513464.05	5402698.75	293.18
513464.05	5402698.97	293.19
513464.06	5402699.08	293.19
513464.07	5402699.19	293.14
513464.08	5402699.19	293.13
513464.08	5402699.29	293.19
513464.09	5402699.41	293.14
513464.1	5402699.41	293.11
513464.1	5402699.41	293.18
513464.11	5402699.41	293.13
513464.12	5402699.42	293.13
513464.13	5402699.42	293.13
513464.14	5402699.1	293.09
513464.15	5402698.87	293.21
513464.17	5402698.23	293.22
513464.19	5402697.47	293.25
513464.21	5402696.5	293.36
513464.24	5402695.32	293.4
513464.27	5402694.01	293.58
513464.3	5402692.61	293.67
513464.32	5402691.19	293.96
513464.67	5402675.13	295.1
513464.71	5402673.66	294.93
513464.75	5402672.08	294.77
513464.84	5402669.04	294.39
513464.87	5402667.56	294.29
513464.9	5402666.07	294.44
513464.94	5402664.49	294.4
513464.98	5402663	294.48
513465.01	5402661.41	294.51
513465.05	5402659.82	294.63
513465.08	5402658.34	294.68
513465.11	5402656.75	294.72
513465.15	5402655.16	294.81
513465.19	5402653.58	294.84
513465.22	5402652.1	294.9
513465.25	5402650.51	294.98
513466.66	5402651.25	295.01
513466.65	5402652.74	294.87
513466.63	5402654.33	294.79
513466.61	5402655.91	294.83
513466.59	5402657.5	294.68
513466.57	5402659.09	294.62
513466.55	5402660.68	294.68
513466.53	5402662.28	294.53
513466.51	5402663.86	294.56
513466.49	5402665.36	294.43
513466.47	5402666.95	294.37
513466.45	5402668.54	294.34
513466.43	5402670.14	294.25
513466.41	5402671.74	294.16
513466.38	5402673.21	294.41
513466.35	5402674.89	294.65
513466.33	5402676.38	294.62
513466.11	5402695.69	293.53
513466.11	5402697.12	293.24
513466.11	5402697.44	293.25
513466.11	5402697.77	293.17
513466.11	5402697.99	293.2
513466.12	5402698.2	293.18
513466.12	5402698.43	293.11
513466.13	5402698.53	293.18
513466.13	5402698.64	293.17
513466.14	5402698.86	293.15
513466.14	5402698.96	293.21
513466.15	5402699.18	293.16
513466.15	5402699.28	293.19
513466.16	5402699.39	293.21
513466.16	5402699.5	293.17
513466.17	5402699.5	293.17
513466.18	5402699.61	293.19
513466.18	5402699.72	293.19
513466.19	5402699.72	293.2
513466.2	5402699.73	293.13
513466.22	5402699.74	293.1
513466.23	5402699.51	293.16
513466.25	5402699.2	293.13
513466.27	5402698.56	293.1
513466.29	5402697.79	293.24
513466.32	5402695.58	293.85
513466.75	5402676.98	294.52
513466.78	5402675.39	294.52
513466.83	5402673.92	294.28
513466.87	5402672.45	294.17
513466.9	5402670.96	294.2
513466.94	5402669.37	294.25
513466.97	5402667.88	294.33
513467	5402666.39	294.38
513467.04	5402664.8	294.4
513467.07	5402663.31	294.52
513467.11	5402661.72	294.57
513467.14	5402660.14	294.62
513467.18	5402658.55	294.7
513467.21	5402657.07	294.71
513467.25	5402655.48	294.77
513467.28	5402653.9	294.8
513467.32	5402652.31	294.9
513467.35	5402650.83	295.01
513468.75	5402651.57	294.93
513468.73	5402653.16	294.87
513468.71	5402654.75	294.79
513468.67	5402657.82	294.69
513468.65	5402659.41	294.69
513468.63	5402661	294.66
513468.61	5402662.59	294.52
513468.59	5402664.18	294.53
513468.57	5402665.67	294.42
513468.55	5402667.27	294.35
513468.53	5402668.86	294.32
513468.52	5402670.46	294.19
513468.49	5402672.05	294.26
513468.47	5402673.65	294.21
513468.46	5402675.15	294.05
513468.43	5402676.73	294.22
513468.4	5402678.31	294.37
513468.38	5402679.89	294.51
513468.17	5402697.68	293.92
513468.19	5402698.07	293.35
513468.2	5402698.29	293.31
513468.2	5402698.51	293.32
513468.21	5402698.62	293.31
513468.21	5402698.82	293.39
513468.21	5402698.93	293.4
513468.22	5402699.05	293.32
513468.23	5402699.26	293.31
513468.23	5402699.36	293.37
513468.24	5402699.48	293.29
513468.24	5402699.69	293.39
513468.25	5402699.7	293.3
513468.25	5402699.81	293.31
513468.26	5402699.91	293.36
513468.26	5402700.02	293.36
513468.32	5402699.82	293.27
513468.33	5402699.49	293.36
513468.35	5402698.85	293.37
513468.37	5402698.1	293.34
513468.74	5402681.66	294.44
513468.77	5402680.17	294.46
513468.81	5402678.7	294.28
513468.85	5402677.23	294.08
513468.89	5402675.74	294.14
513468.92	5402674.25	294.14
513468.96	5402672.76	294.2
513468.99	5402671.27	294.32
513469.02	5402669.68	294.35
513469.06	5402668.19	294.46
513469.09	5402666.6	294.43
513469.13	5402665.11	294.55
513469.16	5402663.63	294.58
513469.2	5402662.04	294.6
513469.23	5402660.45	294.71
513469.27	5402658.86	294.72
513469.37	5402654.21	294.85
513469.41	5402652.62	294.86
513469.45	5402651.04	294.94
513470.88	5402650.3	294.98
513470.86	5402651.88	294.97
513470.82	5402654.95	294.82
513470.8	5402656.54	294.82
513470.76	5402659.72	294.72
513470.74	5402661.31	294.64
513470.72	5402662.91	294.52
513470.7	5402664.5	294.53
513470.68	5402666.09	294.47
513470.66	5402667.68	294.41
513470.64	5402669.17	294.39
513470.62	5402670.77	294.3
513470.6	5402672.37	294.22
513470.58	5402673.96	294.18
513470.56	5402675.57	294.08
513470.54	5402677.05	294.13
513470.52	5402678.65	294.06
513470.5	5402680.26	293.95
513470.48	5402681.84	294.12
513470.45	5402683.43	294.25
513470.42	5402685	294.5
513470.31	5402699.31	293.76
513470.32	5402699.41	293.84
513470.32	5402699.52	293.81
513470.33	5402699.74	293.8
513470.33	5402699.84	293.83
513470.34	5402699.95	293.82
513470.34	5402700.06	293.8
513470.35	5402700.06	293.84
513470.36	5402700.18	293.78
513470.36	5402700.28	293.83
513470.37	5402700.28	293.83
513470.38	5402700.29	293.78
513470.39	5402700.29	293.8
513470.4	5402700.29	293.78
513470.41	5402700.07	293.83
513470.43	5402699.76	293.74
513470.75	5402686.23	294.45
513470.78	5402684.86	294.36
513470.82	5402683.38	294.17
513470.86	5402682.02	293.96
513470.89	5402680.53	294.04
513470.93	5402679.04	293.99
513470.96	5402677.66	294.04
513471	5402676.05	294.13
513471.03	5402674.57	294.13
513471.07	5402673.07	294.21
513471.1	5402671.59	294.27
513471.13	5402669.99	294.38
513471.17	5402668.5	294.44
513471.2	5402666.91	294.47
513471.24	5402665.42	294.57
513471.27	5402663.83	294.57
513471.34	5402660.76	294.72
513471.38	5402659.17	294.69
513471.42	5402657.58	294.76
513471.45	5402655.99	294.87
513471.48	5402654.5	295.19
513471.55	5402651.34	295.01
513472.95	5402652.11	295.18
513472.94	5402653.71	294.95
513472.89	5402656.76	295.15
513472.88	5402658.48	294.73
513472.86	5402659.96	294.68
513472.84	5402661.55	294.63
513472.78	5402666.33	294.46
513472.76	5402667.92	294.51
513472.74	5402669.41	294.38
513472.72	5402671.12	294.33
513472.7	5402672.61	294.28
513472.68	5402674.21	294.22
513472.66	5402675.81	294.13
513472.64	5402677.3	294.08
513472.63	5402678.91	293.98
513472.6	5402680.5	294
513472.58	5402682.11	293.91
513472.56	5402683.71	293.92
513472.54	5402685.31	293.83
513472.51	5402686.89	294.08
513472.49	5402688.47	294.24
513472.46	5402690.05	294.46
513472.44	5402691.54	294.5
513472.74	5402690.85	294.37
513472.78	5402689.37	294.27
513472.82	5402687.9	294.04
513472.86	5402686.52	293.98
513472.9	5402685.05	293.84
513472.93	5402683.66	293.88
513472.97	5402682.17	293.89
513473	5402680.78	293.97
513473.03	5402679.29	293.98
513473.07	5402677.79	294.07
513473.1	5402676.3	294.2
513473.13	5402674.81	294.25
513473.17	5402673.32	294.28
513473.2	5402671.73	294.3
513473.24	5402670.23	294.39
513473.27	5402668.75	294.44
513473.31	5402667.26	294.45
513473.34	5402665.67	294.54
513473.41	5402662.5	294.55
513473.44	5402661.01	294.7
513473.48	5402659.42	294.72
513473.52	5402657.83	294.77
513473.59	5402654.76	294.91
513473.62	5402653.17	295.08
513473.9	5402651.98	286.74
513473.76	5402650.23	292.55
513475.34	5402651.22	286.52
513475.22	5402652.67	289.97
513475.12	5402654.13	292.54
513475	5402657.18	295.01
513474.99	5402658.67	294.77
513474.97	5402660.37	294.7
513474.95	5402661.86	294.63
513474.93	5402663.45	294.58
513474.91	5402665.04	294.53
513474.89	5402666.63	294.46
513474.87	5402668.22	294.52
513474.85	5402669.82	294.39
513474.83	5402671.31	294.32
513474.81	5402672.9	294.33
513474.79	5402674.5	294.24
513474.77	5402676.11	294.11
513474.75	5402677.7	294.15
513474.73	5402679.31	294.05
513474.71	5402680.8	294.05
513474.69	5402682.4	293.93
513474.67	5402684.01	293.91
513474.65	5402685.61	293.87
513474.63	5402687.22	293.79
513474.61	5402688.82	293.8
513474.59	5402690.31	293.87
513474.56	5402691.91	293.9
513474.54	5402693.26	294.2
513474.83	5402692.58	293.92
513474.87	5402691.1	293.78
513474.9	5402689.71	293.77
513474.94	5402688.22	293.76
513474.97	5402686.82	293.86
513475	5402685.44	293.88
513475.04	5402683.95	293.87
513475.07	5402682.44	293.97
513475.1	5402681.06	294.01
513475.14	5402679.56	294.06
513475.17	5402678.07	294.17
513475.21	5402676.58	294.15
513475.24	5402675.09	294.18
513475.27	5402673.6	294.29
513475.31	5402672.01	294.29
513475.34	5402670.51	294.46
513475.38	5402668.92	294.42
513475.41	5402667.44	294.49
513475.44	5402665.95	294.58
513475.48	5402664.36	294.58
513475.51	5402662.87	294.68
513475.55	5402661.28	294.72
513475.59	5402659.7	294.74
513475.61	5402658.1	295.01
513475.76	5402655.16	292.52
513475.97	5402653.86	286.74
513476.01	5402652.26	286.62
513476.05	5402650.77	286.58
513477.43	5402651.49	286.63
513477.41	5402653.09	286.7
513477.39	5402654.69	286.7
513477.36	5402656.29	286.85
513477.12	5402657.48	294.37
513477.31	5402659.49	287.1
513477.04	5402662.23	294.67
513477.02	5402663.71	294.66
513477.01	5402665.3	294.56
513476.99	5402666.9	294.53
513476.97	5402668.49	294.47
513476.95	5402670.09	294.35
513476.93	5402671.58	294.37
513476.91	5402673.17	294.3
513476.89	5402674.78	294.21
513476.87	5402676.37	294.22
513476.85	5402677.97	294.1
513476.83	5402679.57	294.07
513476.81	5402681.17	294.06
513476.79	5402682.67	293.94
513476.77	5402684.27	293.94
513476.75	5402685.88	293.82
513476.73	5402687.49	293.79
513476.71	5402689.09	293.83
513476.69	5402690.7	293.71
513476.67	5402692.21	293.6
513476.65	5402693.71	293.62
513476.63	5402694.98	293.71
513476.61	5402696.14	293.87
513476.6	5402697.1	293.88
513476.59	5402697.84	293.95
513476.59	5402698.38	293.97
513476.59	5402698.81	293.93
513476.6	5402699.14	293.89
513476.6	5402699.35	293.93
513476.61	5402699.58	293.81
513476.61	5402699.7	293.72
513476.61	5402699.9	293.82
513476.62	5402700.02	293.73
513476.63	5402700.24	293.72
513476.63	5402700.33	293.86
513476.64	5402700.45	293.74
513476.64	5402700.65	293.92
513476.64	5402700.75	293.93
513476.65	5402700.86	293.95
513476.65	5402700.96	293.99
513476.66	5402700.98	293.9
513476.67	5402700.97	293.96
513476.67	5402701.08	293.92
513476.68	5402701.08	293.92
513476.71	5402701.09	293.87
513476.72	5402700.87	293.92
513476.74	5402700.57	293.79
513476.75	5402699.93	293.8
513476.78	5402699.18	293.79
513476.8	5402698.1	293.89
513476.83	5402697.03	293.88
513476.87	5402695.65	293.74
513476.9	5402694.28	293.64
513476.93	5402692.88	293.67
513476.97	5402691.39	293.69
513477	5402689.99	293.78
513477.04	5402688.5	293.73
513477.07	5402687.1	293.89
513477.1	5402685.6	293.92
513477.13	5402684.22	293.89
513477.17	5402682.72	293.99
513477.2	5402681.34	294.03
513477.24	5402679.74	294.03
513477.26	5402678.34	294.19
513477.3	5402676.86	294.16
513477.33	5402675.37	294.23
513477.37	5402673.77	294.28
513477.4	5402672.29	294.28
513477.44	5402670.8	294.36
513477.47	5402669.2	294.41
513477.51	5402667.72	294.44
513477.54	5402666.12	294.57
513477.57	5402664.64	294.58
513477.81	5402660.24	290.38
513477.81	5402658.58	291.46
513477.99	5402657.24	286.83
513478.02	5402655.64	286.77
513478.06	5402654.15	286.74
513478.1	5402652.55	286.64
513478.14	5402651.05	286.6
513479.54	5402650.3	286.67
513479.51	5402651.9	286.79
513479.49	5402653.4	286.76
513479.47	5402655	286.87
513479.42	5402658.21	286.94
513479.4	5402659.81	287.07
513479.24	5402661.03	291.63
513479.26	5402662.7	290.5
513479.09	5402665.6	294.72
513479.07	5402667.21	294.54
513479.05	5402668.8	294.47
513479.03	5402670.4	294.42
513479.01	5402671.99	294.35
513478.99	5402673.59	294.27
513478.98	5402675.09	294.21
513478.95	5402676.68	294.23
513478.94	5402678.28	294.13
513478.91	5402679.88	294.13
513478.89	5402681.48	294.08
513478.88	5402682.99	293.93
513478.86	5402684.59	293.93
513478.84	5402686.19	293.85
513478.82	5402687.8	293.84
513478.79	5402689.4	293.82
513478.78	5402691.01	293.72
513478.76	5402692.52	293.66
513478.74	5402694.02	293.61
513478.72	5402695.31	293.57
513478.71	5402696.49	293.58
513478.7	5402697.46	293.52
513478.69	5402698.31	293.59
513478.69	5402698.86	293.5
513478.69	5402699.17	293.62
513478.69	5402699.47	293.75
513478.69	5402699.7	293.66
513478.7	5402699.91	293.69
513478.7	5402700.13	293.69
513478.71	5402700.24	293.66
513478.71	5402700.34	293.69
513478.72	5402700.56	293.67
513478.72	5402700.67	293.65
513478.73	5402700.88	293.69
513478.73	5402701	293.61
513478.74	5402700.99	293.68
513478.74	5402701.2	293.72
513478.75	5402701.32	293.66
513478.76	5402701.31	293.71
513478.76	5402701.32	293.7
513478.77	5402701.42	293.71
513478.79	5402701.43	293.65
513478.79	5402701.43	293.65
513478.8	5402701.43	293.68
513478.81	5402701.22	293.66
513478.82	5402700.89	293.71
513478.85	5402700.26	293.64
513478.87	5402699.52	293.55
513478.9	5402698.45	293.57
513478.93	5402697.27	293.56
513478.96	5402695.98	293.64
513478.99	5402694.59	293.65
513479.02	5402693.2	293.65
513479.05	5402691.69	293.76
513479.09	5402690.3	293.77
513479.12	5402688.8	293.84
513479.15	5402687.41	293.89
513479.19	5402685.92	293.88
513479.22	5402684.52	293.98
513479.25	5402683.03	294.04
513479.28	5402681.65	294
513479.32	5402680.16	294.05
513479.35	5402678.66	294.14
513479.39	5402677.17	294.14
513479.42	5402675.68	294.27
513479.45	5402674.09	294.25
513479.49	5402672.6	294.29
513479.52	5402671.1	294.41
513479.56	5402669.51	294.42
513479.59	5402668.02	294.58
513479.62	5402666.42	294.72
513479.78	5402665.13	290.31
513479.81	5402663.62	290.63
513479.95	5402662.25	287.09
513479.99	5402660.64	287.08
513480.02	5402659.15	287.01
513480.1	5402655.95	286.85
513480.14	5402654.35	286.82
513480.18	5402652.85	286.74
513480.22	5402651.25	286.77
513481.61	5402650.6	286.8
513481.59	5402652.2	286.84
513481.57	5402653.7	286.88
513481.54	5402655.3	286.99
513481.52	5402656.9	287
513481.5	5402658.51	287.04
513481.47	5402660.11	287.11
513481.45	5402661.72	287.13
513481.43	5402663.32	287.24
513481.41	5402664.82	287.25
513481.29	5402666.19	290.56
513481.35	5402668.01	287.56
513481.09	5402672.3	294.35
